label,text
1,"I heard of the difference of sexes, and the birth and growth of children, how the father doted on the smiles of the infant, and the lively sallies of the older child, how all the life and cares of the mother were wrapped up in the precious charge, how the mind of youth expanded and gained knowledge, of brother, sister, and all the various relationships which bind one human being to another in mutual bonds."
1,"England, late birth place of excellence and school of the wise, thy children are gone, thy glory faded Thou, England, wert the triumph of man Small favour was shewn thee by thy Creator, thou Isle of the North; a ragged canvas naturally, painted by man with alien colours; but the hues he gave are faded, never more to be renewed."
1,"Guard, I entreat you, a firm persuasion of my sincerity in the inmost recesses of your heart out of the reach of the casual winds that may disturb its surface."
1,"Day after day passed marked only by my complaints and my tears; often I lifted my soul in vain prayer for a softer descent from joy to woe, or if that were denied me that I might be allowed to die, and fade for ever under the cruel blast that swept over me, for what should I do here, Like a decaying flower, still withering Under his bitter words, whose kindly heat Should give my poor heart life?C Sometimes I said to myself, this is an enchantment, and I must strive against it."
1,But it is not a matter of choice; I can live here only.
1,"But in truth, neither the lonely meditations of the hermit, nor the tumultuous raptures of the reveller, are capable of satisfying man's heart."
1,"He is always successful, and bids fair, at the same time that he acquires high name and station for himself, to secure liberty, probably extended empire, to the Greeks."""
1,"I exclaimed, ""I have now found out the secret"" ""What secret?"""
1,"It was the secrets of heaven and earth that I desired to learn; and whether it was the outward substance of things or the inner spirit of nature and the mysterious soul of man that occupied me, still my inquiries were directed to the metaphysical, or in its highest sense, the physical secrets of the world."
1,I felt this delay very bitterly; for I longed to see my native town and my beloved friends.
1,"Justine assumed an air of cheerfulness, while she with difficulty repressed her bitter tears."
1,He was nurtured in prosperity and attended by all its advantages; every one loved him and wished to gratify him.
1,"Then the mark of misery would have faded from my brow, and I should raise my eyes fearlessly to meet his, which ever beamed with the soft lustre of innocent love."
1,"I saw no cause for their unhappiness, but I was deeply affected by it."
1,"After a succession of these, which our resolution alone permitted us to surmount, we arrived at a wide cavern with an arched dome like roof."
1,"Be you witnesses,"" and he took the star, insignia of office, from his breast, and threw it on the table."
1,Burke's Reflections on the French Revolution.
1,"My evil passions will have fled, for I shall meet with sympathy My life will flow quietly away, and in my dying moments I shall not curse my maker."""
1,"I was an outcast and a vagabond, when Adrian gently threw over me the silver net of love and civilization, and linked me inextricably to human charities and human excellence."
1,"He sat beside her; and, taking the paper from her hand, said, ""Not a word more shall my sweet Perdita read of this contention of madmen and fools."
1,"Chapter ""I now hasten to the more moving part of my story."
1,Did we pass a valley?
1,"""Get well and return to us."
1,"He never sported, but spent hours in watching the tribes of lovely and almost tame animals with which it was stocked, and ordered that greater care should be taken of them than ever."
1,What do you demand of your captain?
1,"When I had concluded my narration I said, ""This is the being whom I accuse and for whose seizure and punishment I call upon you to exert your whole power."
1,"Who that knows what ""life"" is, would pine for this feverish species of existence?"
1,"How miraculous did this appear The huts, the neater cottages, and stately houses engaged my admiration by turns."
1,"The sky was blue above, and the air impregnated with fragrance by the rare flowers that grew among the weeds."
1,The shutting of the gates regularly at ten o'clock and the impossibility of remaining on the lake after that hour had rendered our residence within the walls of Geneva very irksome to me.
1,"I, the elder of the two, was five years old when my mother died."
1,The ward was filled with an effluvia that caused my heart to heave with painful qualms.
1,Our little island was filled even to bursting.
1,"On returning home, the captain of the steam packet with whom I had agreed to sail, came to tell me, that accidental circumstances hastened his departure, and that, if I went with him, I must come on board at five on the following morning."
1,"Her coarse peasant dress, little consonant apparently with the refinement of feeling which her face expressed, yet in a strange manner accorded with it."
1,By slow degrees however we were drawn to the real interest of the scene.
1,My abhorrence of this fiend cannot be conceived.
1,"For the last time we looked on the wide extent of country visible from the terrace, and saw the last rays of the sun tinge the dark masses of wood variegated by autumnal tints; the uncultivated fields and smokeless cottages lay in shadow below; the Thames wound through the wide plain, and the venerable pile of Eton college, stood in dark relief, a prominent object; the cawing of the myriad rooks which inhabited the trees of the little park, as in column or thick wedge they speeded to their nests, disturbed the silence of evening."
1,"He had vowed TO BE WITH ME ON MY WEDDING NIGHT, yet he did not consider that threat as binding him to peace in the meantime, for as if to show me that he was not yet satiated with blood, he had murdered Clerval immediately after the enunciation of his threats."
1,"A frightful selfishness hurried me on, while my heart was poisoned with remorse."
1,"I was trembling and my pillow was wet with my tears; for a few moments my heart beat hard, but the bright beams of the sun and the chirping of the birds quickly restored me to myself, and I rose with a languid spirit, yet wondering what events the day would bring forth."
1,"Yet could England indeed doff her lordly trappings, and be content with the democratic style of America?"
1,"I particularly mark this night, for it was that which has hurried on the last scene of my tragedy, which else might have dwindled on through long years of listless sorrow."
1,"I was a poor, helpless, miserable wretch; I knew, and could distinguish, nothing; but feeling pain invade me on all sides, I sat down and wept."
1,"""Another circumstance strengthened and confirmed these feelings."
1,At length Perdita dismissed her.
1,"I had gazed with wonder, mixed with fear and enthusiasm."
1,She grew capricious; her gentle conduct towards him was exchanged for asperity and repulsive coldness.
1,"But since the murderer has been discovered "" ""The murderer discovered Good God how can that be? who could attempt to pursue him?"
1,"He hastened to take me aside, and disclosed to me with rapidity his plan of emigration from England."
1,He had promised to spend some hours with me one afternoon but a violent and continual rain prevented him.
1,"Sometimes my lawless mood would return, my love of peril, my resistance to authority; but this was in his absence; under the mild sway of his dear eyes, I was obedient and good as a boy of five years old, who does his mother's bidding."
1,"We past down the steep hill, and entered the dusky avenue of the Long Walk."
1,One subject What could it be?
1,"His habits were unhinged; his restless mind roused from its sleep, ambition must now be his companion through life; and if he did not succeed in his present attempt, she foresaw that unhappiness and cureless discontent would follow."
1,"I stretched out my hand to him and cried, ""Are you, then, safe and Elizabeth and Ernest?"""
1,You will not dispute with me?
1,"The plague was not in London alone, it was every where it came on us, as Ryland had said, like a thousand packs of wolves, howling through the winter night, gaunt and fierce."
1,"Perdita, shut up in herself, spoke little."
1,"""These thoughts exhilarated me and led me to apply with fresh ardour to the acquiring the art of language."
1,The multitude extolled the same poems that formed the wonder of the sage in his closet: there was not one dissentient voice.
1,"On the birth of a second son, my junior by seven years, my parents gave up entirely their wandering life and fixed themselves in their native country."
1,I broke from the house angry and disturbed and retired to meditate on some other mode of action.
1,She quitted her native Greece; her father died; by degrees she was cut off from all the companions and ties of her youth.
1,The usual one of imports was entirely cut off.
1,"After he had been employed thus about an hour, the young woman joined him and they entered the cottage together."
1,"At the end of a month he suddenly quitted his house and, unatteneded sic by any servant, departed from that part of the country without by word or writing informing any one of his intentions."
1,"I pressed his shoulder to awaken his attention, but he did not alter his position."
1,"I was to be his consoler, his companion in after years."
1,I saw a change in her also.
1,"Perdita was all kindness and attention to her lord; but she was silent, and beyond words sad."
1,"The utter inutility that had attended all my exertions took from them their usual effects of exhilaration, and despair rendered abortive the balm of self applause I longed to return to my old occupations, but of what use were they?"
1,"Do you also join with my enemies to crush me, to condemn me as a murderer?"""
1,I who sought and had found joy in the love breathing countenance of my father now when I dared fix on him a supplicating look it was ever answered by an angry frown.
1,"But, my dear Frankenstein,"" continued he, stopping short and gazing full in my face, ""I did not before remark how very ill you appear; so thin and pale; you look as if you had been watching for several nights."""
1,You came the embodied image of my fondest dreams.
1,"But even if I were condemned to suffer on the scaffold for the same crimes, I would not change places with such a wretch."""
1,"""Why, my little Lady Protectress,"" said he, playfully, ""what is this you say?"
1,Nothing is so painful to the human mind as a great and sudden change.
1,"The time at length arrives when grief is rather an indulgence than a necessity; and the smile that plays upon the lips, although it may be deemed a sacrilege, is not banished."
1,How would such a friend repair the faults of your poor brother I am too ardent in execution and too impatient of difficulties.
1,We had remained five months in London three of joy and two of sorrow.
1,"Sometimes I wished to express my sensations in my own mode, but the uncouth and inarticulate sounds which broke from me frightened me into silence again."
1,"I persuaded Idris to go up to London, where she might better attend to necessary arrangements."
1,As he walked among other men he seemed encompassed with a heavenly halo that divided him from and lifted him above them.
1,"Idris now for the first time for many years saw her mother, anxious to assure herself that the childishness of old age did not mingle with unforgotten pride, to make this high born dame still so inveterate against me."
1,"Their first supposition was that it was the corpse of some person who had been drowned and was thrown on shore by the waves, but on examination they found that the clothes were not wet and even that the body was not then cold."
1,"Miracles were to be wrought in my favour, the machine of social life pushed with vast effort backward."
1,Those were the last moments of my life during which I enjoyed the feeling of happiness.
1,But I am content to die.
1,You may believe that I did not enter on my present line of conduct without reluctance and pain.
1,"I desire the company of a man who could sympathize with me, whose eyes would reply to mine."
1,"I appear to have strength, power, victory; standing as a dome supporting column stands; and I am a reed I have ambition, and that attains its aim; my nightly dreams are realized, my waking hopes fulfilled; a kingdom awaits my acceptance, my enemies are overthrown."
1,"I ardently desired to understand them, and bent every faculty towards that purpose, but found it utterly impossible."
1,"She resided at the palace of Sweet Waters, a summer seraglio of the Sultan; the beauty of the surrounding scenery, undefiled by war, and the freshness of the river, made this spot doubly delightful."
1,"After travelling day and night I arrived with an anxious, yet a hoping heart, for why should he send for me if it were only to avoid me and to treat me with the apparent aversion that he had in London."
1,"Her energy of character induced her still to combat with the ills of life; even those attendant on hopeless love presented themselves, rather in the shape of an adversary to be overcome, than of a victor to whom she must submit."
1,"For a short space of time I remained at the window watching the pallid lightnings that played above Mont Blanc and listening to the rushing of the Arve, which pursued its noisy way beneath."
1,"I well knew that if any other had communicated such a relation to me, I should have looked upon it as the ravings of insanity."
1,"Alfred stood immoveable before him, his whole attention absorbed."
1,"""Thus,"" she cried, ""kindness can do, what no want, no misery ever effected; I weep."""
1,"The darkness was much dissipated and in the east where the clouds were least dense the moon was visible behind the thin grey cloud The moon is behind, and at the full And yet she looks both small and dull."
1,"We, in our retirement, remained long in ignorance of her misfortune."
1,"By the utmost self violence I curbed the imperious voice of wretchedness, which sometimes desired to declare itself to the whole world, and my manners were calmer and more composed than they had ever been since my journey to the sea of ice."
1,"Twice I actually hired myself as an under mate in a Greenland whaler, and acquitted myself to admiration."
1,In a moment she was in his arms.
1,She would sit apart from us and watch him; she would weep for joy to think that he was hers.
1,He lived for some time never looking on the light of heaven but shrouding his eyes in a perpetual darkness far from all that could remind him of what he had been; but as time softened his grief like a true child of Nature he sought in the enjoyment of her beauties for a consolation in his unhappiness.
1,"With a beating heart she expected another visit, and when after an interval her chamber was again invaded, having first assured herself that the intruders were her mother and an attendant, she composed herself to feigned sleep."
1,"I found another and a valuable link to enchain me to my fellow creatures; my point of sight was extended, and the inclinations and capacities of all human beings became deeply interesting to me."
1,"This imagination was dreadful in itself, but soothing inasmuch as it supposed the safety of my friends."
1,"""God knows,"" she said, ""how entirely I am innocent."
1,"His wit, his bon mots, the record of his personal attractions, fascinating manners, and social talents, were long remembered and repeated from mouth to mouth."
1,"We came at last, methought, to the brow of a huge cliff that over hung the sea which, troubled by the winds, dashed against its base at a distance."
1,"Finding the door open, I entered."
1,"A few incidents now and then directed me, and I possessed a map of the country; but I often wandered wide from my path."
1,"Yet perhaps I shall not be too late."""
1,"His information was at first received with silence; a confused murmur succeeded; and, when the chairman declared Lord Raymond duly chosen, it amounted to a shout of applause and victory."
1,"You know how wilful your poor, misery stricken sister is."
1,"The conversation then reverted to Asiatic intelligence, and the ravages the plague made in its chief cities; conjectures were hazarded as to the progress that disease might have made in the besieged city."
1,"After many fruitless attempts to gain admittance to the prison, he found a strongly grated window in an unguarded part of the building, which lighted the dungeon of the unfortunate Muhammadan, who, loaded with chains, waited in despair the execution of the barbarous sentence."
1,"So that when we make our hearts a lair for that gently seeming beast, its companion enters with it, and pitilessly lays waste what might have been an home and a shelter."""
1,"Evelyn, a laughing cherub, a gamesome infant, without idea of pain or sorrow, would, shaking back his light curls from his eyes, make the halls re echo with his merriment, and in a thousand artless ways attract our attention to his play."
1,"With him went enthusiasm, the high wrought resolve, the eye that without blenching could look at death."
1,"Turning her thoughts this way, I gave them an object which rescued them from insanity."
1,"""What can I do?"" she cried, ""I am lost we are both for ever lost But come come with me, Lionel; here I must not stay, we can get a chaise at the nearest post house; yet perhaps we have time come, O come with me to save and protect me"" When I heard her piteous demands, while with disordered dress, dishevelled hair, and aghast looks, she wrung her hands the idea shot across me is she also mad? ""Sweet one,"" and I folded her to my heart, ""better repose than wander further; rest my beloved, I will make a fire you are chill."""
1,"I strove to rise, but my heavy lids closed, my limbs over wearied, claimed repose I rested my head on the stone, I yielded to the grateful sensation of utter forgetfulness; and in that scene of desolation, on that night of despair I slept."
1,"When he had in some measure recovered, I removed him to my own cabin and attended on him as much as my duty would permit."
1,"I might have deceived you; I might have talked of remaining here only a few months; in your anxiety to reach Windsor you would have left me, and without reproach or contention, I might have pursued my plan."
1,"About two o'clock the mist cleared away, and we beheld, stretched out in every direction, vast and irregular plains of ice, which seemed to have no end."
1,Even so was it with the army of Greece.
1,"Our vessels truly were the sport of winds and waves, even as Gulliver was the toy of the Brobdignagians; but we on our stable abode could not be hurt in life or limb by these eruptions of nature."
1,"""Fear not that I shall be the instrument of future mischief."
1,"From him she sprung, flesh of his flesh, bone of his bone and not, as heretofore, are you content to trace in her downy cheek and delicate limbs, an affinity to Raymond, but in her enthusiastic affections, in the sweet qualities of her mind, you may still find him living, the good, the great, the beloved."
1,Woodville was free from all these evils; and if slight examples did come across him he did not notice them but passed on in his course as an angel with winged feet might glide along the earth unimpeded by all those little obstacles over which we of earthly origin stumble.
1,"These perplexities and regrets caused her to bathe her pillow with nightly tears, and to reduce her in person and in mind to the shadow of what she had been."
1,It was curious to trace in this miniature model the very traits of its father.
1,"Families, bred in opulence and luxury, were reduced to beggary."
1,"As I was occupied in fixing the boat and arranging the sails, several people crowded towards the spot."
1,"But he has already recovered his spirits, and is reported to be on the point of marrying a lively pretty Frenchwoman, Madame Tavernier."
1,"But I have one want which I have never yet been able to satisfy, and the absence of the object of which I now feel as a most severe evil, I have no friend, Margaret: when I am glowing with the enthusiasm of success, there will be none to participate my joy; if I am assailed by disappointment, no one will endeavour to sustain me in dejection."
1,"The nations beneath their influence bowed their heads, and died."
1,"Why should this be, if HE were not good?"
1,The following morning Lord Raymond visited me early.
1,My senses were gratified and refreshed by a thousand scents of delight and a thousand sights of beauty.
1,When she entered the court she threw her eyes round it and quickly discovered where we were seated.
1,Adrian was now fifteen years of age.
1,"Would that I had been indeed extinguished ""And now, Mathilda I must make you my last confession."
1,"Earth is to me a tomb, the firmament a vault, shrouding mere corruption."
1,"""Rest"" she cried, ""repose you rave, Lionel If you delay we are lost; come, I pray you, unless you would cast me off for ever."""
1,"She made it her task to attend the sick, comfort the sorrowing, assist the aged, and partake the sports and awaken the gaiety of the young."
1,The political state of England became agitated as the time drew near when the new Protector was to be elected.
1,"I believe it was that coming out with a determination not to be repulsed I went right forward to my object without well weighing his replies: I was led by passion and drew him with frantic heedlessness into the abyss that he so fearfully avoided I replied to his terrific words: ""You fill me with affright it is true, dearest father, but you only confirm my resolution to put an end to this state of doubt."
1,"She was alarmed by this account and passed several hours in looking for him, when the gates of Geneva were shut, and she was forced to remain several hours of the night in a barn belonging to a cottage, being unwilling to call up the inhabitants, to whom she was well known."
1,"The Turk, amazed and delighted, endeavoured to kindle the zeal of his deliverer by promises of reward and wealth."
1,"In spite of her tender nursing, the health of Adrian perceptibly declined."
1,"""You have got up all your arguments in excellent order,"" I replied; ""and, if Adrian consent, they are unanswerable."
1,"The Turkish army were at this time besieging Rodosto; and the Greeks, hastening their preparations, and sending each day reinforcements, were on the eve of forcing the enemy to battle."
1,"This was not altogether the fact: but predominant self will assumed the arms and masque of callous feeling; and the haughty lady disdained to exhibit any token of the struggle she endured; while the slave of pride, she fancied that she sacrificed her happiness to immutable principle."
1,"Resolved to pursue no inglorious career, he turned his eyes toward the East, as affording scope for his spirit of enterprise."
1,"""I could mention innumerable instances which, although slight, marked the dispositions of these amiable cottagers."
1,"No, it is not thus; your form so divinely wrought, and beaming with beauty, has decayed, but your spirit still visits and consoles your unhappy friend."
1,"Know that, one by one, my friends were snatched away; I was left desolate."
1,"What is it you fear?"" ""Oh Peace, peace, my love,"" replied I; ""this night, and all will be safe; but this night is dreadful, very dreadful."""
1,"Heaven shower down blessings on you, and save me, that I may again and again testify my gratitude for all your love and kindness."
1,"After so long a period of an absorbing melancholy that resembled madness in its intensity and effects, he was glad to find that I was capable of taking pleasure in the idea of such a journey, and he hoped that change of scene and varied amusement would, before my return, have restored me entirely to myself."
1,"Oh I must not be mad when I see him; or perhaps it were as well that I should be, my distraction might calm his, and recall him to the endurance of life."
1,"Heretofore we have been friends lovers let us not become enemies, mutual spies."
1,"In the meantime, Argyropylo, the Greek commander in chief, had advanced, so as to be between the Turks and Rodosto; a battle, it was said, was inevitable."
1,"You seek for knowledge and wisdom, as I once did; and I ardently hope that the gratification of your wishes may not be a serpent to sting you, as mine has been."
1,"They stole off at first by ones and twos, then in larger companies, until, unimpeded by the officers, whole battalions sought the road that led to Macedonia."
1,"The time when in proud and happy security we assembled at this cottage, was gone soon the present hours would join those past, and shadows of future ones rose dark and menacing from the womb of time, their cradle and their bier."
1,"As I could not pass through the town, I was obliged to cross the lake in a boat to arrive at Plainpalais."
1,"""How inconstant are your feelings But a moment ago you were moved by my representations, and why do you again harden yourself to my complaints?"
1,"""How kind and generous you are every one else believes in her guilt, and that made me wretched, for I knew that it was impossible: and to see every one else prejudiced in so deadly a manner rendered me hopeless and despairing."""
1,"The visionary Perdita beheld in all this only a new gloss upon an old reading, and her own was sufficiently inexhaustible to content her."
1,"The plain around was interspersed with cemeteries, Turk, Greek, and Armenian, with their growth of cypress trees; and other woods of more cheerful aspect, diversified the scene."
1,"On hearing this word, Felix came up hastily to the lady, who, when she saw him, threw up her veil, and I beheld a countenance of angelic beauty and expression."
1,"I spoke without much heed, and the very conclusion of what I said brought with it other thoughts."
1,"You will not do this, I know you will not."
1,It was in the newspaper that she saw the advertisement for the design for a national gallery.
1,"Besides, is it not a shame, that the genius of Adrian should fade from the earth like a flower in an untrod mountain path, fruitless?"
1,"The interval was, consequently, spent in inaction; his grief only became more deep and rankling when he had leisure for reflection, and at length it took so fast hold of his mind that at the end of three months he lay on a bed of sickness, incapable of any exertion."
1,"And the same feelings which made me neglect the scenes around me caused me also to forget those friends who were so many miles absent, and whom I had not seen for so long a time."
1,"Over him hung a form which I cannot find words to describe gigantic in stature, yet uncouth and distorted in its proportions."
1,"Her fear had been too deep, too absorbing, too entire, to be changed to security."
1,"Bread and water did not tame my blood, nor solitary confinement inspire me with gentle thoughts."
1,"I took refuge in the courtyard belonging to the house which I inhabited, where I remained during the rest of the night, walking up and down in the greatest agitation, listening attentively, catching and fearing each sound as if it were to announce the approach of the demoniacal corpse to which I had so miserably given life."
1,"I crept along by the fern, on my hands and knees, seeking the shadowy coverts of the underwood, while the birds awoke with unwelcome song above, and the fresh morning wind, playing among the boughs, made me suspect a footfall at each turn."
1,He entreated me to write often.
1,"He had apparently been strangled, for there was no sign of any violence except the black mark of fingers on his neck."
1,Such is my journal of what relates to this strange occurrence up to the present day.
1,"In after sorrow or joy, believe that you father's spirit is near, to save or sympathize with you."
1,"""Yet,"" replied I, ""nature always presents to our eyes the appearance of a patient: while there is an active principle in man which is capable of ruling fortune, and at least of tacking against the gale, till it in some mode conquers it."""
1,But that could not be.
1,"He did not join as usual in the playful spirit of the rest; but, entering into conversation with Adrian and myself, by degrees we seceded from our companions, and Idris and Perdita only remained with the children."
1,"Their only inhabitant, a little girl, was dancing, waltzing, and singing about them, followed by a large Newfoundland dog, who boisterously jumping on her, and interrupting her, made her now scold, now laugh, now throw herself on the carpet to play with him."
1,In the meantime he told me that my friend had certainly not many hours to live.
1,"As the country people poured into London, the citizens fled southwards they climbed the higher edifices of the town, fancying that they could discern the smoke and flames the enemy spread around them."
1,"In the morning, on her return, my servant found me almost lifeless, while possessed by a high fever I was lying on the floor of my room."
1,And where does he now exist?
1,"He made few remarks, till, on observing through his glass the sequel of an order he had given, his face, clouded for awhile with doubt, became radiant."
1,"He had a feeling that however they might express ridicule of his intended marriage they would not dare display it when it had taken place; therefore seeking the consent of his guardian which with some difficulty he obtained, and of the father of his mistress which was more easily given, without acquainting any one else of his intention, by the time he had attained his twentieth birthday he had become the husband of Diana."
1,She took me under her protection because she considered it her duty; but she had too long lived alone and undisturbed by the noise and prattle of children to allow that I should disturb her quiet.
1,"His paroxisms of passion were terrific but his soul bore him through them triumphant, though almost destroyed by victory; but the day would finally have been won had not I, foolish and presumtuous wretch hurried him on untill there was no recall, no hope."
1,"She was the living spirit of love to soften and attract; I might have become sullen in my study, rough through the ardour of my nature, but that she was there to subdue me to a semblance of her own gentleness."
1,Let our affection expire but let it not be exchanged for distrust and recrimination.
1,"I considered the being whom I had cast among mankind, and endowed with the will and power to effect purposes of horror, such as the deed which he had now done, nearly in the light of my own vampire, my own spirit let loose from the grave, and forced to destroy all that was dear to me."
1,"I relied on your innocence, and although I was then very wretched, I was not so miserable as I am now."""
1,"Those writers who have imagined a reign of peace and happiness on earth, have generally described a rural country, where each small township was directed by the elders and wise men."
1,"His manner, timid at first, became firm his changeful face was lit up to superhuman brilliancy; his voice, various as music, was like that enchanting."
1,"As Windsor lay, to a great degree, in the line of march from the west, I removed my family to London, assigning the Tower for their sojourn, and joining Adrian, acted as his Lieutenant in the coming struggle."
1,"While I was directing that the necessary care should be taken of her, Clara came in; she was trembling and pale; and, when I anxiously asked her the cause of her agitation, she threw herself into my arms weeping and exclaiming ""Uncle, dearest uncle, do not hate me for ever I must tell you, for you must know, that Evelyn, poor little Evelyn"" her voice was choked by sobs."
1,I do not address them to you alone because it will give me pleasure to dwell upon our friendship in a way that would be needless if you alone read what I shall write.
1,I bestowed on him all my affections; there was a miniature of him that I gazed on continually; I copied his last letter and read it again and again.
1,"Advance avail thyself of the gift, thou and thy comrades; and in the drama you are about to act, do not disgrace those who taught you to enter on the stage, and to pronounce becomingly the parts assigned to you May your progress be uninterrupted and secure; born during the spring tide of the hopes of man, may you lead up the summer to which no winter may succeed See an ingenious Essay, entitled, ""The Mythological Astronomy of the Ancients Demonstrated,"" by Mackey, a shoemaker, of Norwich printed in ."
1,"But a bitter thought swiftly shadowed her joy; she bent her eyes on the ground, endeavouring to master the passion of tears that threatened to overwhelm her."
1,"But on the day that was to fulfil my wishes and my destiny, she was melancholy, and a presentiment of evil pervaded her; and perhaps also she thought of the dreadful secret which I had promised to reveal to her on the following day."
1,"The young woman was again occupied in arranging the cottage, the old man walked before the cottage in the sun for a few minutes, leaning on the arm of the youth."
1,"Although they spent much time together at Windsor, the extreme youth of Adrian prevented any suspicion as to the nature of their intercourse."
1,"I have declared my resolution to you, and I am no coward to bend beneath words."
1,"""Talk not of other season than this"" he cried."
1,"I have sought in vain for sleep and rest; my lids refused to close, and my blood was for ever in a tumult."
1,I stood ready to receive and reply to his reproaches.
1,"No one at Windsor would afford them shelter; so, going a little further up, they remained all night in a deserted hut near Bolter's lock."
1,"Idris arose also, and bent on me her eyes of celestial blue, and with grace peculiar said ""You hardly need an introduction; we have a picture, highly valued by my father, which declares at once your name."
1,"Pale and tearful, she almost forgot her duties as hostess; her eyes were fixed on her children."
1,My father loved Beaufort with the truest friendship and was deeply grieved by his retreat in these unfortunate circumstances.
1,Raymond was actuated by far other feelings.
1,"I have lost you, myself, my life"" ""Do you not believe me?"" said Raymond haughtily."
1,"You are very young; let not this check for more than a moment retard your glorious course; hold on, beloved one."
1,"August th, You have read this strange and terrific story, Margaret; and do you not feel your blood congeal with horror, like that which even now curdles mine?"
1,"I was accordingly conducted, by the magistrate and several other persons, to the inn."
1,"The plague I am told is in Constantinople, perhaps I have imbibed its effluvia perhaps disease is the real cause of my prognostications."
1,"What though those limbs moved not, and those lips could no more frame modulated accents of wisdom and love What though like a weed flung from the fruitless sea, he lay the prey of corruption still that was the form she had caressed, those the lips that meeting hers, had drank the spirit of love from the commingling breath; that was the earthly mechanism of dissoluble clay she had called her own."
1,"Accordingly, a few months after your departure for Ingolstadt, Justine was called home by her repentant mother."
1,"Others will toss these pages lightly over: to you, Woodville, kind, affectionate friend, they will be dear the precious memorials of a heart broken girl who, dying, is still warmed by gratitude towards you: your tears will fall on the words that record my misfortunes; I know they will and while I have life I thank you for your sympathy."
1,"And do I dare to ask of you to undertake my pilgrimage, to endure the hardships that I have undergone?"
1,Do not turn from me; I do not ask you to reveal it: I only entreat you to listen to me and to become familiar with the voice of consolation and kindness.
1,Raymond questioned vainly; the mysterious Greek would say no more.
1,"Nor did Raymond make an end without drawing in vivid and glowing colours, the splendour of a kingdom, in opposition to the commercial spirit of republicanism."
1,I remembered Adam's supplication to his Creator.
1,I now forget the cause of her departure if indeed I ever knew it.
1,The beatings of my human heart drew me back to blank reality.
1,"She fed even to tears of joy on the praise and glory of her Lord; her whole existence was one sacrifice to him, and if in the humility of her heart she felt self complacency, it arose from the reflection that she had won the distinguished hero of the age, and had for years preserved him, even after time had taken from love its usual nourishment."
1,"He wished to repay the kindness of the Athenians, to keep alive the splendid associations connected with his name, and to eradicate from Europe a power which, while every other nation advanced in civilization, stood still, a monument of antique barbarism."
1,"A youngster who, but a few years ago, believed in Cornelius Agrippa as firmly as in the gospel, has now set himself at the head of the university; and if he is not soon pulled down, we shall all be out of countenance."
1,"The question was no longer whether I should share Adrian's toils and danger; but in what manner I could, in Windsor and the neighbourhood, imitate the prudence and zeal which, under his government, produced order and plenty in London, and how, now pestilence had spread more widely, I could secure the health of my own family."
1,"""We have strange news here,"" I observed."
1,"His rank his least merit, do you say?"
1,"Alas I even now look back with disgust at my artifices and contrivances by which, after many painful struggles, I effected my retreat."
1,"I know not by what chain of thought the idea presented itself, but it instantly darted into my mind that the murderer had come to mock at my misery and taunt me with the death of Clerval, as a new incitement for me to comply with his hellish desires."
1,"If we went to Italy, to sacred and eternal Rome, we might with greater patience submit to the decree, which had laid her mighty towers low."
1,Justine was called on for her defence.
1,Sorrow fled before her; and her smile seemed to possess an influence like light to irradiate all mental darkness.
1,"On the last day, two candidates only were allowed to remain; and to obviate, if possible, the last struggle between these, a bribe was offered to him who should voluntarily resign his pretensions; a place of great emolument and honour was given him, and his success facilitated at a future election."
1,"I told them exceedingly few deaths had yet been occasioned by pestilence, and gave them hopes, as we were the last visited, so the calamity might have lost its most venomous power before it had reached us."
1,"I thought you knew me better."""
1,"I read of men concerned in public affairs, governing or massacring their species."
1,"The sunset and the gentle moon, the blessed motion of the leaves and the murmuring of waters are all sweet physicians to a distempered mind."
1,"She directed everything to be prepared for the continuance of their journey, and placing her lovely sleeping charge on a bed, passed several hours in acute suffering."
1,"Oh, that some encouraging voice would answer in the affirmative My courage and my resolution is firm; but my hopes fluctuate, and my spirits are often depressed."
1,"My arrival was like the newly discovered lamp of a lighthouse to sailors, who are weathering some dangerous point."
1,"Reproach is indeed an idle word: for what should I reproach you? ""Allow me in some degree to explain my feeling; without that, we shall both grope in the dark, mistaking one another; erring from the path which may conduct, one of us at least, to a more eligible mode of life than that led by either during the last few weeks."
1,"Even the sailors feel the power of his eloquence; when he speaks, they no longer despair; he rouses their energies, and while they hear his voice they believe these vast mountains of ice are mole hills which will vanish before the resolutions of man."
1,"I never saw any woman who excited, as Elizabeth does, my warmest admiration and affection."
1,"He did not leave me for many hours; not until he had improved the spark that he had kindled, and with an angelic hand fostered the return of somthing that seemed like joy."
1,"Can the calm beams of their heaven seeking eyes equal the flashes of mingling passion which blind his, or does the influence of cold philosophy steep their soul in a joy equal to his, engaged In this dear work of youthful revelry."
1,Alas for human reason He accused the Greeks of superstition: what name did he give to the faith he lent to the predictions of Evadne?
1,"Adrian had the superiority in learning and eloquence; but Raymond possessed a quick penetration, and a practical knowledge of life, which usually displayed itself in opposition to Adrian, and thus kept up the ball of discussion."
1,"""If she is, God forbid that she should suffer as guilty."
1,"I intend to be a warrior, a conqueror; Napoleon's name shall vail to mine; and enthusiasts, instead of visiting his rocky grave, and exalting the merits of the fallen, shall adore my majesty, and magnify my illustrious achievements."""
1,"She often repined; but her trust in the singleness of his affection was undisturbed; and, when they were together, unchecked by fear, she opened her heart to the fullest delight."
1,He did not conceive that ever qu.
